url,title,content_type_Test Preparation,course_code_normalized,price_clean_normalized,old_price_clean_normalized,students_capped_normalized,duration_clean_normalized,discount_rate_actual_normalized,has_discount_clean,is_free,is_exam_prep,level_missing,instructor_popularity_Emerging,instructor_popularity_Established,instructor_popularity_Popular,instructor_course_count,instructor_avg_students,discount_rate_actual,students_capped,price_clean
https://shaguf.com/subject/1754,محاسبة متوسطة ٢ (أولى ثلاث فصول),False,حسب 350,0.0026720106880427524,0.021125,0.0015026296018031556,0.06837606837606838,0.9527,True,False,False,False,True,False,False,1,2.0,95.27,2,8.0
https://shaguf.com/subject/6463,ملخص تنظيم الحاسب و البرمجة بلغة التجميع,False,نظري 1202,0.020040080160320644,0.01375,0.0,0.0,0.4545,True,False,True,False,True,False,False,2,0.0,45.45,0,60.0
https://shaguf.com/subject/2884,ملخص قوانين ريض ١٠٦ ( الميد الاول),False,ريض 106,0.6680026720106881,0.4,0.07963936889556725,0.0,0.375,True,False,True,True,True,False,False,2,103.5,37.5,106,2000.0
https://shaguf.com/subject/8001,مهارات الحاسب الآلي والذكاء الاصطناعي,False,تقن 101,0.0020040080160320644,0.31125,0.07588279489105935,0.05128205128205129,0.9976,True,False,False,True,True,False,False,1,101.0,99.76,101,6.0
https://shaguf.com/subject/8055,تراكيب واشكال كليه العلوم Math 1252,False,MATH 1252,0.0020040080160320644,0.0125,0.9406461307287755,0.05128205128205129,0.9400000000000001,True,False,False,True,False,False,True,30,347.3,94.0,1252,6.0
https://shaguf.com/subject/7946,مبادئ الاقتصاد الجزئي,False,قصد 201,0.0016700066800267202,0.00958375,0.0,0.042735042735042736,0.9348000000000001,True,False,True,False,True,False,False,1,0.0,93.48,0,5.0
https://shaguf.com/subject/8709,التفاضل والتكامل 2,False,ريض 1102,0.010020040080160322,0.01158375,0.0015026296018031556,0.25641025641025644,0.6763,True,False,False,True,True,False,False,2,2.0,67.63,2,30.0
https://shaguf.com/subject/8753,أمن نظم المعلومات,False,نال 324,0.0010020040080160322,0.00958375,0.24342599549211122,0.025641025641025644,0.9609000000000001,True,False,False,True,True,False,False,13,33.92307692307692,96.09,324,3.0
https://shaguf.com/subject/5956,ملخصات وتمارين أساسيات البرمجة,False,Unknown,0.010020040080160322,0.02125,0.0,0.0,0.8235,True,False,True,True,True,False,False,2,0.0,82.35,0,30.0
https://shaguf.com/subject/4365,مبادئ الدوائر الكهربائية (1) EE221,False,EE 221,0.0056780227120908485,0.02916625,0.0007513148009015778,0.1452991452991453,0.9270999999999999,True,False,False,True,False,True,False,57,55.19298245614035,92.71,1,17.0
https://shaguf.com/subject/6325,أخلاقيات علوم الحاسب,False,عال 1180,0.0020040080160320644,0.0075,0.8865514650638618,0.05128205128205129,0.9,True,False,False,True,False,True,False,1,1180.0,90.0,1180,6.0
https://shaguf.com/subject/129,حساب التكامل -ريض 106,False,ريض 106,0.004342017368069473,0.37375,0.07963936889556725,0.11111111111111112,0.9956999999999999,True,False,False,False,True,False,False,1,106.0,99.57,106,13.0
https://shaguf.com/subject/768,لغة برمجة2 (Java) CS111,False,CS 111,0.0033400133600534404,0.31125,0.0,0.08547008547008547,0.996,True,False,False,True,True,False,False,1,0.0,99.6,0,10.0
https://shaguf.com/subject/4830,مبادئ الإحصاء,False,محس 101,0.0016700066800267202,0.275,0.07588279489105935,0.042735042735042736,0.9977,True,False,False,False,True,False,False,1,101.0,99.77,101,5.0
https://shaguf.com/subject/15,مبادئ البرمجة,False,عسب 101,0.0006680026720106881,0.37375,0.07588279489105935,0.017094017094017096,0.9993000000000001,True,False,False,True,True,False,False,1,101.0,99.93,101,2.0
https://shaguf.com/subject/4977,التصميم الرقمي المنطقي,False,Unknown,0.0013360053440213762,0.00625,0.0,0.03418803418803419,0.92,True,False,False,False,True,False,False,1,0.0,92.0,0,4.0
https://shaguf.com/subject/6674,مقدمة في الإحصاء,False,احص 101,0.0030060120240480966,0.004125,0.07588279489105935,0.07692307692307693,0.7273000000000001,True,False,False,False,True,False,False,2,50.5,72.73,101,9.0
https://shaguf.com/subject/1338,تحليل وتصميم النظم,False,Unknown,0.004008016032064129,0.012458750000000001,0.0,0.10256410256410257,0.8795999999999999,True,False,True,False,True,False,False,1,0.0,87.96,0,12.0
https://shaguf.com/subject/1340,فيزياء عامة 2,False,فيز 102,0.0010020040080160322,0.037375,0.0015026296018031556,0.025641025641025644,0.99,True,False,True,True,True,False,False,1,2.0,99.0,2,3.0
https://shaguf.com/subject/6802,genetics mid 4 chapters - علم الوراثة,False,BIF 211,0.0020040080160320644,0.01666625,0.003005259203606311,0.05128205128205129,0.9550000000000001,True,False,False,False,True,False,False,3,142.66666666666666,95.5,4,6.0
https://shaguf.com/subject/889,مبادئ التعقيم,False,ACST 212,0.0013360053440213762,0.3125,0.1592787377911345,0.03418803418803419,0.9984000000000001,True,False,False,False,True,False,False,1,212.0,99.84,212,4.0
https://shaguf.com/subject/6117,physiology212,False,Unknown,0.0056780227120908485,0.01083375,0.0,0.1452991452991453,0.8039000000000001,True,False,False,False,False,True,False,57,55.19298245614035,80.39,0,17.0
https://shaguf.com/subject/3560,3660 نجم,False,مادة 3660,0.009352037408149633,0.024875,1.0,0.0,0.8593000000000001,True,False,True,False,False,True,False,3,443.6666666666667,85.93,1331,28.0
https://shaguf.com/subject/4704,الكتابة الإعلامية - صحف ٢٢٠ - جزئية الفاينل,False,صحف 220,0.01235804943219773,0.0275,0.1652892561983471,0.0,0.8318000000000001,True,False,True,False,True,False,False,1,220.0,83.18,220,37.0
https://shaguf.com/subject/5571,التجارة الدولية ( عملي ),False,قصد 321,0.0006680026720106881,0.007083750000000001,0.24117205108940648,0.017094017094017096,0.9647,True,False,False,False,True,False,False,2,161.5,96.47,321,2.0
https://shaguf.com/subject/6504,"انجل 101, 102, 103",False,انجل 101,0.0010020040080160322,0.006208750000000001,0.07588279489105935,0.025641025641025644,0.9396,True,False,False,True,True,False,False,3,68.33333333333333,93.96,101,3.0
https://shaguf.com/subject/108,الاقتصاد الرياضي ٢,False,Unknown,0.0016700066800267202,0.31125,0.0015026296018031556,0.042735042735042736,0.998,True,False,False,False,True,False,False,1,2.0,99.8,2,5.0
https://shaguf.com/subject/4099,مقرر الكيمياء الحيوية لطلاب جامعة الطائف ( تم تحديث المنهج ),False,Unknown,0.004008016032064129,0.0325,0.0,0.10256410256410257,0.9538,True,False,False,False,True,False,False,18,5.611111111111111,95.38,0,12.0
https://shaguf.com/subject/59,general botany,False,عام 140,0.002338009352037408,0.3125,0.1051840721262209,0.05982905982905984,0.9972,True,False,False,False,True,False,False,1,140.0,99.72,140,7.0
https://shaguf.com/subject/4995,تفاضل وتكامل 1,False,Unknown,0.0006680026720106881,0.31125,0.0007513148009015778,0.017094017094017096,0.9992000000000001,True,False,True,False,True,False,False,1,1.0,99.92,1,2.0
https://shaguf.com/subject/2052,فيزياء نووية1,False,Unknown,0.0016700066800267202,0.008333750000000001,0.0,0.042735042735042736,0.925,True,False,True,False,False,True,False,3,887.3333333333334,92.5,0,5.0
https://shaguf.com/subject/5059,.Database Fundamental,False,Unknown,0.0036740146960587846,0.005,0.0,0.09401709401709403,0.725,True,False,False,False,True,False,False,1,0.0,72.5,0,11.0
https://shaguf.com/subject/5341,محاسبة التكاليف,False,Unknown,0.0030060120240480966,0.18625,0.0,0.07692307692307693,0.9940000000000001,True,False,False,False,True,False,False,1,0.0,99.4,0,9.0
https://shaguf.com/subject/1694,حساب التكامل,False,ريض 106,0.004676018704074816,0.00958375,0.07963936889556725,0.11965811965811968,0.8174,True,False,False,False,True,False,False,1,106.0,81.74,106,14.0
https://shaguf.com/subject/573,فيزياء الالكترونيات,False,Unknown,0.01169004676018704,0.0375,0.0,0.0,0.8833,True,False,False,False,True,False,False,4,0.0,88.33,0,35.0
https://shaguf.com/subject/23,فيزياء عامة ٢,False,فيز 104,0.0016700066800267202,0.375,0.0015026296018031556,0.042735042735042736,0.9983,True,False,False,True,True,False,False,3,1.6666666666666667,99.83,2,5.0
https://shaguf.com/subject/6836,352-NUMERICAL ANALYSIS تحليل عددي,False,مادة 352,0.0036740146960587846,0.0375,0.2644628099173554,0.09401709401709403,0.9633,True,False,True,False,False,False,True,30,347.3,96.33,352,11.0
https://shaguf.com/subject/7979,احصاء المسار الصحي Statistics for Health Specialties-Course Code: Math 162,False,MATH 162,0.0006680026720106881,0.007083750000000001,0.12171299774605561,0.017094017094017096,0.9647,True,False,False,False,True,False,False,3,121.33333333333333,96.47,162,2.0
https://shaguf.com/subject/8032,ميكانيكا الكم,False,PHYS 354,0.008016032064128258,0.0125,0.2659654395191585,0.20512820512820515,0.76,True,False,False,False,False,True,False,18,132.22222222222223,76.0,354,24.0
https://shaguf.com/subject/7939,التمويل العقاري,False,مال 1306,0.0016700066800267202,0.34750000000000003,0.9812171299774606,0.042735042735042736,0.9982,True,False,False,True,False,True,False,1,1306.0,99.82,1306,5.0
https://shaguf.com/subject/8113,فيزياء-1,False,PHY 105,0.004676018704074816,0.0555,0.0007513148009015778,0.11965811965811968,0.9684999999999999,True,False,False,True,True,False,False,1,1.0,96.85,1,14.0
https://shaguf.com/subject/8164,المهارات اللغوية عرب 101,False,عرب 101,0.0013360053440213762,0.31125,0.07588279489105935,0.03418803418803419,0.9984000000000001,True,False,False,True,True,False,False,1,101.0,99.84,101,4.0
https://shaguf.com/subject/5409,مقدمه في الرياضيات -Math101,False,MATH 101,0.0030060120240480966,0.00829125,0.0,0.07692307692307693,0.8643000000000001,True,False,False,False,True,False,False,1,0.0,86.43,0,9.0
https://shaguf.com/subject/414,Digital Image Processing,False,Unknown,0.002338009352037408,0.05625,0.0,0.05982905982905984,0.9844,True,False,False,False,True,False,False,1,0.0,98.44,0,7.0
https://shaguf.com/subject/5603,طرق نظرية في الفيزياء 2 (فيزياء بحته + طبية),False,Unknown,0.0030060120240480966,0.008333750000000001,0.0015026296018031556,0.07692307692307693,0.865,True,False,False,False,False,True,False,18,132.22222222222223,86.5,2,9.0
https://shaguf.com/subject/3941,اساسيات الرسم الهندسي,False,هعم 104,0.0026720106880427524,0.01333375,0.0781367392937641,0.06837606837606838,0.925,True,False,False,False,True,False,False,1,104.0,92.5,104,8.0
https://shaguf.com/subject/5576,فيزياء عامة 101,False,عامة 101,0.004008016032064129,0.31125,1.0,0.10256410256410257,0.9952,True,False,True,False,False,True,False,3,887.3333333333334,99.52,1331,12.0
https://shaguf.com/subject/1034,الوثائق والمحفوظات وصيانتها- مكم,False,Unknown,0.010020040080160322,0.0275,0.0,0.0,0.8636,True,False,False,False,True,False,False,4,0.0,86.36,0,30.0
https://shaguf.com/subject/6727,ملخص تفاعل الانسان و الالة,False,Unknown,0.020040080160320644,0.008625,0.0,0.0,0.1304,True,False,True,False,True,False,False,2,0.0,13.04,0,60.0
https://shaguf.com/subject/571,101 مبادئ قانون,False,مادة 101,0.006680026720106881,0.03125,0.07588279489105935,0.0,0.92,True,False,False,False,True,False,False,1,101.0,92.0,101,20.0
https://shaguf.com/subject/1050,اللياقة والثقافة الصحية,False,فجب 101,0.13360053440213762,0.012375,0.07588279489105935,0.0,0.0,True,False,False,True,True,False,False,15,27.8,0.0,101,400.0
https://shaguf.com/subject/2527,حساب التفاضل والتكامل 2,False,ريض 102,0.016032064128256515,0.014583750000000001,0.0015026296018031556,0.4102564102564103,0.5886,True,False,False,False,False,True,False,15,181.46666666666667,58.86,2,48.0
https://shaguf.com/subject/5005,مبادئ المحاسبة المالية,False,Unknown,0.004008016032064129,0.0125,0.0,0.10256410256410257,0.88,True,False,False,True,True,False,False,1,0.0,88.0,0,12.0
https://shaguf.com/subject/1646,ادارة المعرفة - مكم,False,Unknown,0.010020040080160322,0.0275,0.0,0.0,0.8636,True,False,False,False,True,False,False,4,0.0,86.36,0,30.0
https://shaguf.com/subject/119,مدخل إلى علم اللسانيات - 222 ترج,False,ترج 222,0.0013360053440213762,0.37375,0.16679188580015028,0.03418803418803419,0.9987,True,False,False,True,True,False,False,1,222.0,99.87,222,4.0
https://shaguf.com/subject/354,CIT230 - بناء مشروع مادة تقنية الانترنت والويب,False,CIT 230,0.0033400133600534404,0.019875,0.0,0.08547008547008547,0.9370999999999999,True,False,False,False,True,False,False,1,0.0,93.71,0,10.0
https://shaguf.com/subject/5772,طاقة متجددة,False,Unknown,0.0010020040080160322,0.00625,0.0,0.025641025641025644,0.9400000000000001,True,False,False,False,False,True,False,18,132.22222222222223,94.0,0,3.0
https://shaguf.com/subject/6112,anatomy 212,False,يقدم 212,0.0033400133600534404,0.01083375,0.1592787377911345,0.08547008547008547,0.8845999999999999,True,False,False,False,False,True,False,57,55.19298245614035,88.46,212,10.0
https://shaguf.com/subject/5512,هياكل متقطعة 1 فرع القنفذة,False,Unknown,0.0013360053440213762,0.00625,0.0007513148009015778,0.03418803418803419,0.92,True,False,False,False,True,False,False,1,1.0,92.0,1,4.0
https://shaguf.com/subject/1395,نظم الويب,False,Unknown,0.00033400133600534405,0.24875,0.0,0.008547008547008548,0.9995,True,False,True,False,True,False,False,1,0.0,99.95,0,1.0
https://shaguf.com/subject/6577,مباديء الماليه (2) - مال 1200,False,مال 1200,0.0016700066800267202,0.004125,0.0015026296018031556,0.042735042735042736,0.8484999999999999,True,False,False,False,False,False,True,30,347.3,84.85,2,5.0
https://shaguf.com/subject/22,إحصاء عام,False,ريض 261,0.002338009352037408,0.3125,0.1960931630353118,0.05982905982905984,0.9972,True,False,False,False,True,False,False,1,261.0,99.72,261,7.0
https://shaguf.com/subject/339,بيرسون بحوث العمليات الإدارية,False,Unknown,0.00033400133600534405,0.31125,0.0,0.008547008547008548,0.9995999999999999,True,False,False,False,True,False,False,2,0.0,99.96,0,1.0
https://shaguf.com/subject/542,فيزياء البلازما,False,Unknown,0.016700066800267203,0.0375,0.0,0.0,0.8333,True,False,False,False,True,False,False,4,0.0,83.33,0,50.0
https://shaguf.com/subject/604,الفيزياء النووية,False,Unknown,0.010020040080160322,0.0375,0.0,0.0,0.9,True,False,False,False,True,False,False,4,0.0,90.0,0,30.0
https://shaguf.com/subject/649,المعالجات الدقيقة ولغة التجميع,False,Unknown,0.002338009352037408,0.24875,0.0,0.05982905982905984,0.9965,True,False,False,False,True,False,False,1,0.0,99.65,0,7.0
https://shaguf.com/subject/670,استخدام القواعد,False,Unknown,0.0016700066800267202,0.02125,0.0,0.042735042735042736,0.9706,True,False,False,True,True,False,False,1,0.0,97.06,0,5.0
https://shaguf.com/subject/915,نظم قواعد البيانات - SQL - مُلخص,False,Unknown,0.016700066800267203,0.008625,0.0,0.0,0.2754,True,False,False,False,True,False,False,1,0.0,27.54,0,50.0
https://shaguf.com/subject/1053,مبادئ البرمجة -عال26111,False,Unknown,0.0010020040080160322,0.00625,0.0,0.025641025641025644,0.9400000000000001,True,False,False,False,True,False,False,1,0.0,94.0,0,3.0
https://shaguf.com/subject/1638,مبادئ المحاسبة و التقرير المالي (501-674),False,Unknown,0.033400133600534405,0.024875,0.37640871525169045,0.0,0.4975,True,False,False,False,True,False,False,2,250.5,49.75,501,100.0
https://shaguf.com/subject/2685,مقرر الكيمياء العامة لطلاب جامعة الطائف ( تم تحديث المنهج ),False,Unknown,0.006346025384101537,0.0325,0.0,0.1623931623931624,0.9269,True,False,False,False,True,False,False,18,5.611111111111111,92.69,0,19.0
https://shaguf.com/subject/2690,ملخص ريض 101 (1.4-4.5),False,ريض 101,0.13360053440213762,0.012375,0.07588279489105935,0.0,0.0,True,False,True,True,True,False,False,2,103.5,0.0,101,400.0
https://shaguf.com/subject/3015,الجبر الخطي Linear algebra Math241,False,MATH 241,0.0056780227120908485,0.24875,0.0,0.1452991452991453,0.9915,True,False,False,False,True,False,False,1,0.0,99.15,0,17.0
https://shaguf.com/subject/3058,فيزياء عامة2,False,PHY 1102,0.0036740146960587846,0.31125,1.0,0.09401709401709403,0.9956,True,False,True,False,False,True,False,3,887.3333333333334,99.56,1331,11.0
https://shaguf.com/subject/3063,مقدمة في هندسة البرمجيات,False,CSC 220,0.033400133600534405,0.024875,0.1652892561983471,0.0,0.4975,True,False,False,False,True,False,False,4,81.25,49.75,220,100.0
https://shaguf.com/subject/3296,ميكانيكا الالات,False,Unknown,0.006680026720106881,0.4,0.0,0.17094017094017094,0.9938,True,False,False,True,True,False,False,7,0.0,99.38,0,20.0
https://shaguf.com/subject/3994,المتجهات والمصفوفات,False,ريض 107,0.0010020040080160322,0.014583750000000001,0.08039068369646883,0.025641025641025644,0.9743,True,False,False,True,True,False,False,1,107.0,97.43,107,3.0
https://shaguf.com/subject/4275,تراكيب البيانات,False,Unknown,0.0006680026720106881,0.024875,0.0,0.017094017094017096,0.9899,True,False,False,False,True,False,False,1,0.0,98.99,0,2.0
https://shaguf.com/subject/4381,هندسة البرمجيات المتقدمه - بنك اسئلة,False,Unknown,0.013360053440213761,0.008625,0.0,0.0,0.4203,True,False,False,False,True,False,False,1,0.0,42.03,0,40.0
https://shaguf.com/subject/4519,ادارة مشاريع,False,نال 336,0.004008016032064129,0.34750000000000003,0.25244177310293014,0.10256410256410257,0.9956999999999999,True,False,False,True,True,False,False,1,336.0,99.57,336,12.0
https://shaguf.com/subject/4999,تفاضل وتكامل ٢,False,MATH 204,0.0,0.17,0.0015026296018031556,0.09401709401709403,1.0,True,True,False,True,True,False,False,1,2.0,100.0,2,0.0
https://shaguf.com/subject/5065,الامثلية الغير خطية,False,بحث 331,0.0020040080160320644,0.02916625,0.24868519909842227,0.05128205128205129,0.9743,True,False,False,True,True,False,False,1,331.0,97.43,331,6.0
https://shaguf.com/subject/5526,تفاضل وتكامل 3,False,ريض 203,0.007014028056112225,0.004125,0.002253944402704733,0.17948717948717952,0.3636,True,False,False,False,True,False,False,1,3.0,36.36,3,21.0
https://shaguf.com/subject/5573,ميكانيكا كلاسيكية,False,Unknown,0.0010020040080160322,0.008333750000000001,0.0,0.025641025641025644,0.9550000000000001,True,False,False,False,False,True,False,18,132.22222222222223,95.5,0,3.0
https://shaguf.com/subject/6314,حساب التفاضل والتكامل 2,False,ريض 1102,0.02304609218436874,0.01041625,0.0,0.5897435897435898,0.172,True,False,False,False,False,True,False,15,181.46666666666667,17.2,0,69.0
https://shaguf.com/subject/6722,هياكل بيانات و خوارزميات - BIF220,False,BIF 220,0.0016700066800267202,0.0125,0.0,0.042735042735042736,0.9500000000000001,True,False,False,True,True,False,False,2,0.0,95.0,0,5.0
https://shaguf.com/subject/6773,Inorganic Chemistry,False,Unknown,0.0010020040080160322,0.00625,0.0,0.025641025641025644,0.9400000000000001,True,False,False,True,True,False,False,3,121.33333333333333,94.0,0,3.0
